userId,productId,rating,timestamp
290,56,1,2014-06-11
8781,56,1,2012-07-21
1619,52,1,2014-11-19
630,52,1,2014-08-24
2564,56,1,2009-10-02
7147,56,1,2009-08-17
4724,52,1,2013-05-15
4007,52,1,2012-08-15
1249,52,1,2011-04-01
5633,43,1,2008-11-01
8643,43,1,2006-01-14
1264,43,1,2004-03-22
3209,43,1,2002-03-30
200,43,1,2000-08-18
8145,52,1,2005-03-19
3110,52,1,2004-12-17
8580,52,1,2002-09-12
7914,52,1,2001-11-24
5808,52,1,2001-11-19
30,52,1,2001-11-09
6124,52,1,2000-10-13
7156,49,1,2000-09-25
3386,49,1,2000-09-20
7765,49,1,2017-12-27
204,49,1,2017-11-08
5326,45,1,2015-02-12
5349,45,1,2014-02-12
2349,45,1,2006-04-09
5215,45,1,2001-11-02
8327,45,1,2001-07-13
2600,45,1,2000-12-25
1235,45,1,2000-12-12
1990,45,1,2000-12-03
3065,39,1,2012-04-26
6124,45,1,2000-10-13
2783,42,1,2000-02-15
7348,39,1,2002-05-04
6996,53,1,2017-09-08
6424,53,1,2017-07-20
3653,39,1,2001-04-27
7017,40,1,2007-11-07
3290,53,1,2017-03-21
3290,49,1,2017-03-21
556,40,1,2005-06-03
8668,40,1,2001-05-24
2961,53,1,2017-01-22
2595,39,1,2000-07-31
4003,49,1,2016-08-04
7707,49,1,2016-06-27
4499,49,1,2016-05-18
2595,40,1,2000-05-03
2661,40,1,2000-04-28
94,53,1,2016-08-30
5110,49,1,2016-02-03
7800,49,1,2016-01-20
521,53,1,2016-06-09
2358,49,1,2016-01-01
952,53,1,2016-04-12
478,49,1,2015-12-15
6988,49,1,2015-11-26
7852,49,1,2015-09-22
6881,49,1,2015-08-08
2672,53,1,2016-02-07
6693,53,1,2015-10-21
5125,53,1,2015-09-25
1193,49,1,2015-01-28
5877,49,1,2015-01-20
6344,53,1,2015-07-05
7452,49,1,2014-10-10
3398,49,1,2014-09-16
630,49,1,2014-08-24
139,49,1,2014-08-17
5927,49,1,2014-07-30
2066,49,1,2014-07-08
1033,53,1,2015-01-07
2913,49,1,2014-04-17
2146,49,1,2014-02-11
5858,54,1,2014-09-12
4454,54,1,2014-09-11
4725,49,1,2013-11-26
6634,54,1,2012-12-20
3398,53,1,2014-09-22
6140,47,1,2017-07-10
94,47,1,2017-06-25
4543,47,1,2017-04-24
3352,53,1,2014-09-12
2701,53,1,2014-09-08
2929,53,1,2014-08-19
5990,54,1,2002-07-25
4897,53,1,2014-07-28
521,47,1,2016-06-09
1992,49,1,2012-09-09
1053,49,1,2012-07-30
8796,53,1,2014-04-24
1288,49,1,2012-06-29
3788,53,1,2014-04-15
8306,47,1,2016-01-18
6425,47,1,2015-12-02
8611,47,1,2015-11-19
5162,49,1,2010-08-24
2580,49,1,2010-07-21
2399,49,1,2010-02-24
8917,49,1,2009-10-13
4007,53,1,2013-11-06
2128,53,1,2013-09-21
4438,47,1,2015-02-09
8095,49,1,2009-05-31
5081,49,1,2009-03-30
7971,53,1,2013-06-24
1033,47,1,2015-01-06
3023,47,1,2014-12-12
1619,47,1,2014-11-19
8718,49,1,2007-07-02
3062,49,1,2007-01-06
874,49,1,2006-05-09
4915,49,1,2006-05-08
4241,53,1,2012-12-21
2066,47,1,2014-07-08
2099,51,1,2017-07-30
3291,47,1,2013-08-22
7199,49,1,2005-12-06
7451,49,1,2005-07-10
7434,49,1,2005-03-22
8145,49,1,2005-03-19
3476,38,1,2002-02-13
7656,53,1,2012-11-08
4811,51,1,2017-05-04
2318,47,1,2013-08-14
7892,47,1,2013-06-19
8459,47,1,2013-06-07
551,38,1,2001-08-10
2787,38,1,2000-05-05
5565,38,1,2000-04-05
2269,47,1,2013-01-02
334,47,1,2012-02-03
2961,51,1,2017-01-22
4915,47,1,2011-11-10
3619,47,1,2011-01-11
4297,51,1,2016-10-14
1905,47,1,2010-08-31
2696,47,1,2009-02-07
4116,47,1,2006-07-08
8718,47,1,2006-06-15
3764,51,1,2016-05-04
2349,47,1,2006-04-20
4348,47,1,2005-07-31
7434,47,1,2005-03-22
1206,47,1,2004-03-02
8196,47,1,2003-05-20
1235,47,1,2000-12-10
6021,51,1,2015-10-25
3393,51,1,2015-07-14
4100,49,1,2004-04-14
283,49,1,2004-02-03
6366,53,1,2011-11-03
8146,51,1,2015-03-11
4438,51,1,2015-02-26
1033,51,1,2015-01-12
94,51,1,2015-01-04
1626,51,1,2014-10-18
3398,51,1,2014-09-22
630,51,1,2014-08-24
7816,51,1,2014-07-06
779,51,1,2014-02-13
2071,51,1,2013-09-21
2222,51,1,2013-07-06
6171,51,1,2013-06-14
209,55,1,2015-07-17
7152,55,1,2015-05-11
1619,55,1,2014-11-19
7883,55,1,2014-09-02
4543,55,1,2012-11-29
2514,55,1,2012-07-14
8915,55,1,2010-06-06
6267,51,1,2012-11-09
8175,51,1,2012-07-22
5198,49,1,2003-06-12
8058,49,1,2003-05-02
4679,49,1,2003-04-18
4357,49,1,2003-01-23
7118,49,1,2003-01-07
5778,55,1,2009-03-19
5794,55,1,2006-01-26
2118,55,1,2005-06-26
2318,51,1,2012-06-15
1927,49,1,2002-12-31
4377,49,1,2002-11-25
212,49,1,2002-10-30
8431,49,1,2002-09-17
1264,55,1,2004-02-29
5173,55,1,2002-11-30
157,51,1,2012-01-18
3619,51,1,2011-02-01
4288,51,1,2010-11-27
5990,49,1,2002-07-18
719,49,1,2002-04-10
4594,49,1,2002-02-14
6235,53,1,2011-05-22
3619,53,1,2011-01-17
6373,53,1,2010-04-26
3996,53,1,2009-11-04
30,49,1,2001-11-09
8301,51,1,2009-06-24
8476,51,1,2009-03-03
4123,51,1,2008-03-07
8095,51,1,2007-09-29
8252,53,1,2009-07-31
8718,51,1,2006-05-16
7199,51,1,2005-12-06
1189,53,1,2008-12-14
7451,51,1,2005-07-10
2349,51,1,2005-05-30
4467,51,1,2004-07-13
2700,51,1,2004-03-27
3450,51,1,2004-03-24
1613,51,1,2003-08-11
6783,51,1,2002-10-23
8254,51,1,2002-05-11
5676,51,1,2002-05-08
30,51,1,2001-11-18
6377,51,1,2001-08-23
5191,51,1,2001-07-20
8327,51,1,2001-07-16
3110,51,1,2000-11-28
5254,46,1,2002-03-11
7164,49,1,2001-06-20
398,49,1,2000-12-14
1373,53,1,2007-12-25
1255,46,1,2009-12-08
4387,53,1,2007-12-08
2179,53,1,2007-11-02
3923,53,1,2007-01-12
2565,53,1,2006-03-10
7199,53,1,2005-12-06
7451,53,1,2005-07-08
2118,53,1,2005-06-12
8344,53,1,2005-05-04
8911,53,1,2005-04-06
2712,53,1,2005-01-03
5895,53,1,2004-12-01
3304,53,1,2004-11-22
2286,53,1,2004-10-11
169,53,1,2004-08-06
4467,53,1,2004-07-12
2008,53,1,2004-05-30
5221,53,1,2004-03-22
4100,53,1,2004-02-23
8654,53,1,2004-02-12
244,53,1,2003-10-15
1882,53,1,2003-10-12
1613,53,1,2003-08-07
5435,53,1,2003-06-19
1902,53,1,2003-04-26
6343,53,1,2003-03-24
6106,53,1,2003-02-25
5959,53,1,2003-01-17
1771,53,1,2002-11-28
5173,53,1,2002-11-10
701,53,1,2002-10-10
8431,53,1,2002-09-17
128,53,1,2002-08-16
5990,53,1,2002-07-19
4094,53,1,2002-06-14
4138,53,1,2002-04-27
2528,53,1,2002-04-19
4834,53,1,2002-04-10
7348,53,1,2002-03-10
1866,53,1,2002-02-17
5808,53,1,2002-02-11
7146,53,1,2001-12-03
7164,53,1,2001-06-20
3653,53,1,2001-05-02
3561,53,1,2001-04-25
7238,53,1,2001-01-07
1235,53,1,2000-12-11
1990,53,1,2000-11-26
1667,53,1,2000-10-05
1930,41,1,2005-06-22
5895,41,1,2004-11-15
7605,41,1,2004-03-18
2006,41,1,2000-01-31
6434,48,1,2000-10-21
4782,48,1,2017-04-16
1752,48,1,2016-03-31
7168,48,1,2015-12-31
2400,48,1,2015-11-28
4438,48,1,2015-07-22
3394,48,1,2014-08-23
6113,48,1,2014-07-03
8175,48,1,2014-03-17
2501,48,1,2010-09-29
8732,48,1,2010-02-06
5476,48,1,2008-05-27
7152,58,1,2015-05-11
6078,58,1,2015-05-03
5669,58,1,2014-09-16
2741,48,1,2006-08-21
8844,48,1,2004-05-05
2340,48,1,2003-12-22
1053,58,1,2014-04-21
6714,58,1,2014-01-28
318,58,1,2011-12-23
8324,58,1,2010-10-17
2399,58,1,2008-05-05
1771,48,1,2003-07-02
8145,58,1,2005-03-19
3466,58,1,2001-08-19
5659,48,1,2002-07-18
3200,48,1,2002-06-23
5965,48,1,2002-04-21
5191,48,1,2001-07-20
7238,48,1,2001-01-14
1285,50,1,2016-02-21
5009,50,1,2015-11-07
5057,50,1,2014-12-17
3739,50,1,2014-12-14
1005,50,1,2014-12-03
3394,50,1,2014-08-23
1656,50,1,2013-02-03
2269,50,1,2013-01-02
8343,50,1,2003-05-11
7881,50,1,2002-12-12
6484,50,1,2002-08-06
7756,60,1,2017-10-11
7844,60,1,2017-05-12
4811,60,1,2017-05-04
682,60,1,2017-03-03
3023,60,1,2016-01-25
6096,60,1,2016-01-05
2099,60,1,2015-11-22
6021,60,1,2015-10-22
6693,60,1,2015-10-21
2710,60,1,2015-09-01
1567,60,1,2015-08-28
209,60,1,2015-07-17
4116,62,1,2006-12-14
1033,60,1,2015-01-12
5499,60,1,2014-12-28
1251,60,1,2014-12-06
1619,60,1,2014-11-19
5316,60,1,2014-10-31
7152,62,1,2015-05-11
7883,62,1,2014-09-02
630,60,1,2014-08-24
7816,60,1,2014-07-06
6055,60,1,2014-06-24
3398,60,1,2014-05-17
5204,60,1,2014-03-26
3338,60,1,2013-12-03
4725,60,1,2013-11-26
7396,60,1,2013-09-24
1885,60,1,2013-08-02
2071,60,1,2013-05-27
4844,60,1,2013-04-30
1873,60,1,2013-03-18
7653,60,1,2013-01-16
4241,60,1,2012-12-21
1626,60,1,2012-11-29
4543,60,1,2012-11-29
6738,60,1,2012-11-10
2179,60,1,2012-09-11
1992,60,1,2012-09-09
4625,60,1,2012-07-23
4880,60,1,2012-05-24
6366,60,1,2011-11-03
4134,60,1,2011-10-18
3600,60,1,2011-09-22
5162,60,1,2011-08-04
4554,60,1,2011-03-11
3619,60,1,2011-01-21
4288,60,1,2010-11-22
3059,60,1,2010-10-10
1905,60,1,2009-09-25
8301,60,1,2009-05-17
5802,60,1,2007-05-20
4325,60,1,2006-06-28
5282,60,1,2006-02-10
8467,60,1,2005-11-23
5895,60,1,2005-09-03
7451,60,1,2005-06-25
2949,60,1,2005-05-14
6972,60,1,2004-05-26
8349,60,1,2003-08-14
1613,60,1,2003-08-11
5198,60,1,2003-03-22
1771,60,1,2002-11-28
6783,60,1,2002-10-13
8580,60,1,2002-09-24
8431,60,1,2002-09-17
5990,60,1,2002-07-30
113,60,1,2002-05-18
6680,60,1,2002-03-16
3466,60,1,2002-03-13
3110,60,1,2002-01-30
6764,60,1,2001-11-18
30,60,1,2001-11-13
5808,60,1,2001-10-31
6961,60,1,2001-07-10
3561,60,1,2001-04-25
1149,60,1,2001-03-03
3386,60,1,2000-09-20
590,63,1,2015-04-26
7780,63,1,2014-07-20
7724,63,1,2001-11-25
5759,63,1,2001-10-03
7175,63,1,2000-02-09
7321,68,1,2015-02-24
94,68,1,2011-08-09
4348,68,1,2005-07-24
5794,68,1,2002-07-02
4594,68,1,2002-02-22
8225,78,1,2016-03-09
3980,78,1,2015-07-06
3319,78,1,2014-08-05
3913,78,1,2014-02-25
1462,78,1,2014-02-16
5963,78,1,2013-09-30
1133,68,1,2001-11-16
6961,68,1,2001-06-24
2267,80,1,2004-12-27
3686,78,1,2011-04-05
5054,78,1,2008-11-16
8288,78,1,2005-11-16
3830,78,1,2005-06-23
7944,78,1,2005-05-31
7419,78,1,2005-02-02
6026,73,1,2003-08-20
464,78,1,2004-05-25
5160,78,1,2003-06-03
6490,67,1,2017-01-26
6761,67,1,2016-12-27
4648,67,1,2016-05-11
8601,67,1,2016-05-04
1873,67,1,2015-09-18
6754,67,1,2015-05-03
8470,67,1,2015-01-24
8850,72,1,2015-10-28
4454,72,1,2014-09-08
1619,67,1,2014-11-19
5349,67,1,2014-02-12
5823,67,1,2013-10-08
2370,83,1,2000-07-09
8252,67,1,2010-02-23
5173,67,1,2002-12-04
212,67,1,2002-11-06
8686,83,1,2015-05-22
1226,83,1,2014-12-02
3429,72,1,2005-07-31
2209,83,1,2014-02-20
2814,83,1,2013-08-15
4007,66,1,2012-11-12
3062,66,1,2011-01-19
2439,72,1,2003-01-23
2857,72,1,2001-06-11
6434,72,1,2000-11-25
8833,83,1,2005-09-09
8959,66,1,2005-01-09
5759,66,1,2001-12-11
7815,84,1,2016-05-27
3246,84,1,2016-04-20
4675,84,1,2014-10-03
4248,84,1,2014-07-11
3212,84,1,2013-12-04
8781,84,1,2013-04-19
1053,84,1,2012-06-07
1718,84,1,2010-11-27
5545,82,1,2000-08-09
8301,84,1,2009-07-10
2118,84,1,2005-08-07
6362,84,1,2005-07-12
2543,84,1,2005-04-16
1264,84,1,2004-07-13
7113,84,1,2003-07-30
2267,84,1,2002-09-14
4550,84,1,2001-07-01
3764,82,1,2016-04-28
8324,87,1,2012-07-01
2741,87,1,2004-12-25
6637,82,1,2015-01-25
710,82,1,2015-01-12
6494,85,1,2016-02-02
7066,85,1,2015-08-24
3803,82,1,2014-11-13
4364,82,1,2014-09-24
5858,82,1,2014-09-12
3262,82,1,2014-09-09
970,82,1,2014-09-01
6682,85,1,2015-07-01
3899,85,1,2014-12-20
290,85,1,2014-06-11
3398,82,1,2014-05-19
1205,82,1,2014-05-04
24,82,1,2014-02-21
3212,85,1,2013-12-04
8781,85,1,2013-04-19
3887,70,1,2016-05-07
7880,70,1,2015-06-08
3957,70,1,2014-01-17
2814,70,1,2013-08-16
7893,85,1,2011-11-05
3761,82,1,2013-06-21
4815,70,1,2012-12-11
1843,70,1,2005-06-28
3830,70,1,2005-06-19
7171,81,1,2004-10-11
3704,81,1,2003-08-27
8196,81,1,2003-04-14
1698,81,1,2001-07-18
2741,85,1,2007-03-18
6111,85,1,2006-07-02
6362,85,1,2005-07-12
8169,76,1,2017-06-25
3761,76,1,2017-05-27
4782,76,1,2017-04-16
7044,70,1,2003-02-08
4373,70,1,2003-02-08
5965,70,1,2002-06-06
2018,70,1,2000-07-30
6147,82,1,2013-04-07
718,82,1,2012-10-15
8823,85,1,2004-09-11
7113,85,1,2003-08-20
2184,76,1,2016-08-26
3894,85,1,2003-04-22
7881,85,1,2002-02-18
8048,81,1,2014-11-25
5640,81,1,2013-10-25
4135,81,1,2013-01-30
1752,76,1,2016-03-31
4438,76,1,2016-02-08
3246,76,1,2016-02-05
2196,82,1,2011-11-11
6366,82,1,2011-11-06
8301,81,1,2009-07-09
63,81,1,2007-02-05
4550,85,1,2001-03-31
7168,76,1,2015-12-31
3037,76,1,2015-12-23
6050,82,1,2010-01-27
7726,82,1,2009-10-20
1630,65,1,2015-06-09
6078,65,1,2015-05-03
4597,76,1,2015-04-22
4541,76,1,2015-02-23
3608,82,1,2008-08-17
8315,65,1,2014-06-25
1873,65,1,2013-03-18
4288,65,1,2011-03-06
8048,76,1,2014-11-25
3394,76,1,2014-08-23
2118,82,1,2005-08-13
5359,82,1,2005-07-24
963,82,1,2005-07-16
4782,75,1,2017-04-16
4766,76,1,2014-06-05
8175,76,1,2014-03-17
4266,65,1,2005-10-03
8145,65,1,2005-07-20
7944,82,1,2004-07-20
464,82,1,2003-10-19
1752,75,1,2016-03-31
169,65,1,2004-10-16
1056,65,1,2004-08-26
5794,65,1,2002-12-06
8196,65,1,2002-07-05
7142,65,1,2001-08-10
1142,75,1,2015-12-16
1927,82,1,2003-06-04
850,82,1,2002-12-21
2857,82,1,2002-12-08
1177,75,1,2015-09-04
8117,76,1,2012-07-01
4594,82,1,2002-02-20
298,82,1,2001-07-27
7623,82,1,2001-07-27
5565,82,1,2001-07-24
6081,69,1,2017-06-23
8894,69,1,2017-05-29
766,75,1,2015-05-19
1094,69,1,2017-03-26
2021,76,1,2009-07-14
5476,76,1,2008-05-27
8048,75,1,2014-11-25
1188,76,1,2007-08-23
4663,76,1,2007-02-09
1554,75,1,2014-10-09
3394,75,1,2014-08-23
4766,75,1,2014-06-05
8744,69,1,2016-06-17
8175,75,1,2014-03-17
5586,69,1,2016-04-11
8130,75,1,2013-02-13
2672,69,1,2016-01-31
1177,69,1,2015-09-04
8844,76,1,2004-05-05
6634,75,1,2012-12-20
5965,76,1,2002-04-21
5191,76,1,2001-07-20
6434,76,1,2000-11-23
576,69,1,2015-03-21
5476,75,1,2008-05-27
610,69,1,2014-11-19
4206,75,1,2008-04-27
1050,75,1,2004-09-29
4454,69,1,2014-10-03
3262,69,1,2014-09-04
3394,69,1,2014-08-23
8844,75,1,2004-05-05
2664,69,1,2014-07-15
6317,69,1,2014-07-13
1521,69,1,2014-03-20
997,69,1,2013-09-27
6865,69,1,2013-09-24
8576,77,1,2016-09-12
6682,77,1,2016-05-11
3246,77,1,2016-04-20
5191,75,1,2001-07-20
2342,75,1,2001-02-13
6434,75,1,2000-10-22
411,77,1,2015-10-10
4541,77,1,2015-02-23
997,77,1,2013-09-27
3250,69,1,2013-05-09
8130,69,1,2013-02-13
959,69,1,2012-12-27
6634,69,1,2012-12-20
6395,69,1,2012-11-26
3857,77,1,2008-05-14
2196,69,1,2011-11-11
8122,69,1,2011-05-15
7711,69,1,2009-01-05
5463,69,1,2007-07-08
2741,69,1,2006-08-10
8547,69,1,2004-12-15
76,69,1,2004-10-26
3872,69,1,2004-01-05
8363,69,1,2001-11-05
5191,69,1,2001-08-10
6434,69,1,2000-10-31
3037,71,1,2015-12-23
2991,71,1,2015-02-18
4077,71,1,2015-02-10
6637,71,1,2015-01-25
710,71,1,2015-01-12
2034,71,1,2014-11-02
5858,71,1,2014-09-12
2027,71,1,2014-08-11
4389,71,1,2013-12-29
8175,71,1,2013-12-01
6147,71,1,2013-04-16
2868,71,1,2012-12-29
8066,71,1,2012-02-13
411,71,1,2011-08-31
3619,71,1,2011-01-27
1419,71,1,2010-05-08
6050,71,1,2010-01-27
5777,71,1,2009-11-21
7726,71,1,2007-02-18
8833,71,1,2005-09-08
2741,71,1,2005-09-07
5895,71,1,2004-11-23
1264,71,1,2004-02-18
464,71,1,2003-10-19
1641,71,1,2003-08-11
7881,71,1,2003-07-20
3141,71,1,2002-12-28
2857,71,1,2002-12-09
421,71,1,2002-05-03
2059,89,1,2017-02-10
835,89,1,2016-06-22
3023,89,1,2016-01-25
94,89,1,2016-01-02
740,89,1,2015-12-29
6021,89,1,2015-10-25
6019,89,1,2015-10-21
6693,89,1,2015-10-21
7152,89,1,2015-05-11
8629,89,1,2015-05-04
4159,89,1,2015-03-01
7321,89,1,2015-02-24
6281,89,1,2014-12-26
1053,89,1,2014-04-19
2851,89,1,2014-01-17
3761,89,1,2013-07-30
8075,89,1,2013-03-11
1992,89,1,2012-09-09
4625,89,1,2012-06-20
4007,89,1,2012-03-06
2518,89,1,2009-11-23
2712,89,1,2007-08-09
4116,89,1,2007-01-08
7434,89,1,2005-03-22
2700,89,1,2004-04-10
8654,89,1,2004-02-07
5959,89,1,2003-01-10
6783,89,1,2002-10-20
6764,89,1,2001-11-18
3653,90,1,2001-05-01
8747,90,1,2000-08-01
4499,90,1,2016-05-18
7879,88,1,2016-08-02
1033,90,1,2015-07-24
3934,88,1,2016-02-11
7152,88,1,2015-12-31
3774,88,1,2015-08-16
4897,90,1,2014-07-01
1700,88,1,2015-02-23
2598,88,1,2015-02-19
5618,90,1,2013-08-01
5349,88,1,2014-02-12
3956,88,1,2013-08-24
536,90,1,2013-03-22
7494,90,1,2012-02-08
1053,88,1,2012-07-30
4288,88,1,2011-06-05
8718,90,1,2007-10-14
2349,90,1,2005-07-07
5359,90,1,2005-07-04
3110,90,1,2004-12-17
3450,90,1,2004-03-24
6783,90,1,2003-03-16
7434,95,1,2005-03-23
4879,95,1,2005-02-05
8365,94,1,2014-11-18
7881,94,1,2003-07-16
387,93,1,2013-11-11
6634,93,1,2012-12-20
7506,96,1,2006-05-22
8095,91,1,2007-08-21
6327,97,1,2013-10-09
2370,99,1,2000-07-04
3246,99,1,2016-04-20
2570,99,1,2015-01-14
1226,99,1,2014-12-02
2352,99,1,2014-06-18
4102,99,1,2013-03-06
539,99,1,2013-01-16
652,99,1,2009-11-09
2618,99,1,2005-12-13
8343,99,1,2003-05-12
298,99,1,2001-08-01
2099,98,1,2017-07-30
6747,98,1,2017-06-25
7379,98,1,2017-06-08
4648,98,1,2016-05-11
8306,98,1,2016-01-18
6096,98,1,2016-01-05
1126,98,1,2015-12-03
6693,98,1,2015-10-21
8169,98,1,2015-10-19
6933,98,1,2015-10-07
740,98,1,2015-07-22
5942,98,1,2015-05-17
2068,101,1,2005-08-16
1296,101,1,2004-08-08
8349,101,1,2003-08-13
5682,101,1,2000-11-06
3023,98,1,2015-03-07
1595,98,1,2015-02-11
5162,100,1,2011-07-05
2877,100,1,2010-09-15
8058,100,1,2003-05-25
5499,98,1,2014-12-28
7757,98,1,2014-12-15
8196,100,1,2002-09-29
5669,98,1,2014-09-16
2701,98,1,2014-09-08
4275,98,1,2014-08-28
4742,98,1,2014-08-15
6020,98,1,2014-03-19
5349,98,1,2014-02-12
8730,98,1,2013-10-09
6395,98,1,2013-04-26
4284,98,1,2013-02-13
4241,98,1,2012-12-21
3691,98,1,2012-08-12
7997,98,1,2012-04-16
8416,98,1,2012-01-04
1249,98,1,2011-10-05
4007,98,1,2011-08-09
3067,98,1,2011-06-07
6277,98,1,2011-02-14
3619,98,1,2011-02-03
5251,98,1,2010-07-28
5717,98,1,2010-06-14
4925,98,1,2008-02-05
2118,98,1,2005-08-27
2712,98,1,2005-06-18
244,98,1,2003-10-15
5959,98,1,2002-11-29
2956,98,1,2002-04-07
7156,98,1,2001-11-21
3466,98,1,2001-06-10
